TS,PID,TYPE,FLAG,PATTERN,OPEN,CREATE,DELETE,ENCRYPT,FILENAME
14291972274371,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/TCP/
14291972299647,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/VCS_Info/
14291972339620,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/VCS_Info/Backends/
14291972378935,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Zftp/
14291972416405,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Zle/
14291972611158,120256,1,1,0,0,1,0,1,/dev/null
14291972633408,120256,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/zsh/5.9/zsh/stat.so
14291973053057,120256,0,1,0,0,1,0,1,/usr/local/share/zsh/
14291973068707,120256,0,1,0,0,1,0,1,/usr/share/zsh/
14291973085780,120256,0,1,0,0,1,0,1,/usr/share/zsh/
14291973097442,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/
14291973122891,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/
14291973143331,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/
14291973162023,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/
14291973190061,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/
14291973212426,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/
14291973233578,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/
14291973254177,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/
14291973277079,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/
14291973297826,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/
14291973318643,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/
14291973339086,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/
14291973361629,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/
14291973382268,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/
14291973402398,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/
14291973422800,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/
14291973443102,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/
14291973467361,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/
14291973487008,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/
14291973505334,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/
14291973523569,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/
14291973541616,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/
14291973561355,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/
14291973580092,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/
14291973596636,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/
14291973613481,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/VCS_Info/
14291973636373,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/
14291973653104,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/
14291973687388,120256,0,1,0,0,1,0,1,/usr/local/share/zsh/site-functions/
14291973697372,120256,0,1,0,0,1,0,1,/usr/share/zsh/vendor-functions/
14291973702898,120256,0,1,0,0,1,0,1,/usr/share/zsh/vendor-completions/
14291973831633,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Calendar/
14291973852624,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Chpwd/
14291973873461,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/
14291973905047,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/AIX/
14291973942447,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/BSD/
14291974068085,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Base/
14291974217775,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Cygwin/
14291974254225,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Darwin/
14291974327947,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Debian/
14291974470965,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Linux/
14291974635520,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Mandriva/
14291974648846,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Redhat/
14291974666603,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Solaris/
14291974721871,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Unix/
14291975576186,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/X/
14291975702820,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Zsh/
14291975889947,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/openSUSE/
14291975906478,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Exceptions/
14291975916423,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/MIME/
14291975927464,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Math/
14291975935785,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Misc/
14291975965963,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Newuser/
14291975974452,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Prompts/
14291975996717,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/TCP/
14291976021025,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/VCS_Info/
14291976112268,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/VCS_Info/Backends/
14291976156477,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Zftp/
14291976183910,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Zle/
14291976379210,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Calendar.zwc
14291976390313,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Chpwd.zwc
14291976413278,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Calendar.zwc
14291976421472,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Chpwd.zwc
14291976439583,120256,0,1,0,0,1,0,1,/home/shubhro/.cache/zcompdump
14291976488977,120256,0,1,0,0,1,0,1,/home/shubhro/.cache/zcompdump
14291991075375,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Calendar.zwc
14291991086643,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Chpwd.zwc
14291991098553,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/AIX.zwc
14291991106953,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/BSD.zwc
14291991118212,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Base.zwc
14291991124551,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Base.zwc
14291991876594,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Calendar.zwc
14291991900824,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Chpwd.zwc
14291991936257,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Calendar.zwc
14291991950087,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Chpwd.zwc
14291994216716,120256,0,1,0,0,1,0,1,/usr/share/zsh-syntax-highlighting/zsh-syntax-highlighting.zsh
14291995099645,120256,0,1,0,0,1,0,1,/usr/share/zsh-syntax-highlighting/.version
14291995140225,120256,0,1,0,0,1,0,1,/usr/share/zsh-syntax-highlighting/.revision-hash
14291995414499,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Calendar.zwc
14291995436276,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Chpwd.zwc
14291995462680,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/AIX.zwc
14291995484813,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/BSD.zwc
14291995517564,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Cygwin.zwc
14291995536749,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Darwin.zwc
14291995559050,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Debian.zwc
14291995592115,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Linux.zwc
14291995619844,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Mandriva.zwc
14291995640166,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Redhat.zwc
14291995660396,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Solaris.zwc
14291995688856,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Unix.zwc
14291995747809,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/X.zwc
14291995779368,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Zsh.zwc
14291995808289,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/openSUSE.zwc
14291995835507,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Exceptions.zwc
14291995855350,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/MIME.zwc
14291995875287,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Math.zwc
14291995895399,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Misc.zwc
14291995914112,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Misc.zwc
14291999994439,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Calendar.zwc
14292000046162,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Chpwd.zwc
14292000083977,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/AIX.zwc
14292000115559,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/BSD.zwc
14292000159829,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Cygwin.zwc
14292000185787,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Darwin.zwc
14292000216374,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Debian.zwc
14292000261317,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Linux.zwc
14292000296362,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Mandriva.zwc
14292000322588,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Redhat.zwc
14292000348005,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Solaris.zwc
14292000383687,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Unix.zwc
14292000452634,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/X.zwc
14292000490736,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Zsh.zwc
14292000525994,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/openSUSE.zwc
14292000559370,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Exceptions.zwc
14292000585392,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/MIME.zwc
14292000610225,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Math.zwc
14292000767390,120256,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/zsh/5.9/zsh/zleparameter.so
14292002359138,120256,0,1,0,0,1,0,1,/usr/share/zsh-syntax-highlighting/highlighters/
14292002509870,120256,0,1,0,0,1,0,1,/usr/share/zsh-syntax-highlighting/highlighters/brackets/bracke
14292003381774,120256,1,1,0,0,1,0,1,/dev/null
14292003477878,120256,1,1,0,0,1,0,1,/dev/null
14292003578870,120256,0,1,0,0,1,0,1,/usr/share/zsh-syntax-highlighting/highlighters/cursor/cursor-h
14292003958679,120256,1,1,0,0,1,0,1,/dev/null
14292004050278,120256,1,1,0,0,1,0,1,/dev/null
14292004148947,120256,0,1,0,0,1,0,1,/usr/share/zsh-syntax-highlighting/highlighters/line/line-highl
14292004492970,120256,1,1,0,0,1,0,1,/dev/null
14292004563492,120256,1,1,0,0,1,0,1,/dev/null
14292004655518,120256,0,1,0,0,1,0,1,/usr/share/zsh-syntax-highlighting/highlighters/main/main-highl
14292012264901,120256,1,1,0,0,1,0,1,/dev/null
14292012322080,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Calendar.zwc
14292012336313,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Chpwd.zwc
14292012352879,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/AIX.zwc
14292012365618,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/BSD.zwc
14292012432538,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Cygwin.zwc
14292012447671,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Darwin.zwc
14292012461706,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Debian.zwc
14292012478598,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Linux.zwc
14292012494404,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Mandriva.zwc
14292012505531,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Redhat.zwc
14292012516772,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Solaris.zwc
14292012532792,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Unix.zwc
14292012568177,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/X.zwc
14292012584320,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/Zsh.zwc
14292012600394,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Completion/openSUSE.zwc
14292012614064,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Exceptions.zwc
14292012624694,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/MIME.zwc
14292012635681,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Math.zwc
14292012823552,120256,1,1,0,0,1,0,1,/dev/null
14292012862052,120256,1,1,0,0,1,0,1,/dev/null
14292012907732,120256,0,1,0,0,1,0,1,/usr/share/zsh-syntax-highlighting/highlighters/pattern/pattern
14292013078824,120256,1,1,0,0,1,0,1,/dev/null
14292013098867,120256,1,1,0,0,1,0,1,/dev/null
14292013127298,120256,0,1,0,0,1,0,1,/usr/share/zsh-syntax-highlighting/highlighters/regexp/regexp-h
14292013277525,120256,1,1,0,0,1,0,1,/dev/null
14292013296560,120256,1,1,0,0,1,0,1,/dev/null
14292013323832,120256,0,1,0,0,1,0,1,/usr/share/zsh-syntax-highlighting/highlighters/root/root-highl
14292013439017,120256,1,1,0,0,1,0,1,/dev/null
14292013457696,120256,1,1,0,0,1,0,1,/dev/null
14292013523758,120256,1,1,0,0,1,0,1,/dev/null
14292013622764,120256,1,1,0,0,1,0,1,/dev/null
14292017168575,120256,0,1,0,0,1,0,1,/usr/share/zsh-autosuggestions/zsh-autosuggestions.zsh
14292022175202,120256,0,1,0,0,1,0,1,/etc/zsh_command_not_found
14292022359541,120256,0,1,0,0,1,0,1,/home/shubhro/.nvm/nvm.sh
14292063039188,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14292063103793,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14292063126583,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14292107918841,120256,1,1,0,0,1,0,1,/dev/null
14292262728265,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14292264226591,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14292264270840,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14292294875615,120256,1,1,0,0,1,0,1,/dev/null
14292326190450,120256,1,1,0,0,1,0,1,/dev/null
14292462869563,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14292464337365,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14292464408762,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14292588491322,120256,1,1,0,0,1,0,1,/dev/null
14292663076800,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14292664514970,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14292664565151,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14292673525944,120256,0,1,0,0,1,0,1,/home/shubhro/.nvm/bash_completion
14292674164826,120256,1,1,0,0,1,0,1,/dev/null
14292674701697,120256,1,1,0,0,1,0,1,/dev/null
14292674801264,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Calendar.zwc
14292674839372,120256,0,1,0,0,1,0,1,/usr/share/zsh/functions/Chpwd.zwc
14292675583678,120256,0,1,0,0,1,0,1,/home/shubhro/.zsh_history
14292676592817,120256,2,1,0,0,1,0,1,/home/shubhro/.zsh_history.LOCK
14292676899337,120256,1,1,0,0,1,0,1,/dev/null
14292695386921,120256,0,1,0,0,1,0,1,/dev/null
14292864260270,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14292864423875,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14292864446305,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14293065171018,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14293065232822,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14293065251860,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14293266063614,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14293266121275,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14293266139002,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14293466889009,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14293466966633,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14293466989975,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14293666802631,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14293666891236,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14293666931542,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14293866983860,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14293867079221,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14293867123747,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14294066932792,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14294067131686,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14294067153694,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14294266717096,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14294268213886,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14294268265088,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14294466912943,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14294468240687,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14294468274141,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14294666816746,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14294668403261,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14294668471249,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14294867297001,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14294869000071,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14294869084254,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14295067938486,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14295068294693,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14295069848204,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14295267687511,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14295269402168,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14295269486514,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14295468231208,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14295469900929,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14295469997372,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14295668868300,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14295669229592,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14295669302249,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14295869041776,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14295869316140,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14295869361995,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14296068864032,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14296069096202,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14296069145059,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14296268775922,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14296270274151,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14296270324818,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14296469047570,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14296470633977,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14296470707144,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14296669534819,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14296671201259,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14296671275312,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14296869994233,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14296871690655,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14296871765072,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14297070033907,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14297071581505,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14297071645949,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14297270430201,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14297272154180,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14297272369992,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14297471142559,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14297472682821,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14297472711084,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14297672215912,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14297672264314,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14297672279997,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14297872958677,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14297873010886,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14297873025275,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14298072761358,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14298073053040,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14298073091799,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14298272766525,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14298274274272,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14298274355560,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14298472877221,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14298474282648,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14298474320616,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14298672940951,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14298674358635,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14298674418399,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14298873133890,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14298874802114,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14298874862702,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14299074553718,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14299074594850,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14299074606061,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14299275359160,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14299275407312,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14299275420935,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14299476061353,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14299476119654,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14299476137609,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14299676817796,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14299676872510,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14299676886651,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14299876606209,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14299876679476,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14299876702366,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14300077431124,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14300077475354,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14300077487140,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14300278186866,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14300278236568,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14300278250609,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14300479006377,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14300479059927,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14300479074388,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14300678782539,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14300679097050,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14300679137894,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14300878968927,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14300879264694,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14300879321755,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14301078963659,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14301079207944,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14301079258566,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14301278909369,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14301279152820,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14301279199230,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14301478897695,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14301479231236,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14301479308564,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14301679125726,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14301679357365,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14301679443242,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14301880234554,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14301880346124,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14301880398596,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14302080843932,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14302080937303,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14302080979641,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14302280703286,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14302280785833,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14302280820629,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14302481623036,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14302481705810,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14302481739393,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14302682424141,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14302682509068,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14302682546292,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14302883351082,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14302883437747,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14302883473378,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14303084283121,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14303084360234,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14303084392827,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
14303285144741,54396,0,1,0,0,1,0,1,/proc/106082/cmdline
14303285195430,54396,0,1,0,0,1,0,1,/proc/106618/cmdline
14303285215076,54396,0,1,0,0,1,0,1,/proc/106875/cmdline
